timestamp,post_url,author,external_url,domain,keywords_matched,post_text,label
2025-04-27T13:30:20.375970,https://bsky.app/profile/nicolashenin.net/post/3lnrp6jcdz22d,nicolashenin.net,,,"vax, antivax, covid, covid-19","Et, quand on voit des soldats de l’OTAN venus protéger le delta, certains disent qu’ils sont là pour aller se battre en Ukraine"", se désespère-t-il, en parlant d’une ""vague de haine"" anti-ukrainienne partie du ""substrat"" des mouvements antivax qui ont proliféré pendant l’épidémie de Covid-19.",0
2025-04-27T13:30:20.408567,https://bsky.app/profile/mtmilo.net/post/3lnptd43aak25,mtmilo.net,,,"vax, antivax",I heard she's antivax tho,1
2025-04-27T13:30:30.692671,https://bsky.app/profile/thecityceleb.bsky.social/post/3lnsrbcatk32h,thecityceleb.bsky.social,,,"johnson, who","Krissy Lynn, whose real name is Kristine Lynn Johnson, is an accomplished American pornographic actress and erotic model. She gained…Read More: Krissy Lynn Biography: Real Name, Siblings, Age, Films, Net Worth, Height, Awards, Husband, Family, Son",0
2025-04-27T13:30:15.135966,https://bsky.app/profile/roughrider994.bsky.social/post/3lnqqxfr7nc26,roughrider994.bsky.social,,,"vaxx, vax","Globalist Vaxx, Freedom and Slaveryopen.substack.com/pub/drdonhal...",1
2025-04-27T13:30:35.752012,https://bsky.app/profile/notkaspeck.bsky.social/post/3lnrb376dok2r,notkaspeck.bsky.social,,,"vax, novavax",Fuck JFKjr. Give us Novavax approval now. www.reuters.com/business/hea...,0
2025-04-27T13:30:45.967543,https://bsky.app/profile/sysdesigner.bsky.social/post/3lnsqwyfq7k2r,sysdesigner.bsky.social,,,pandemic,"Ok, so maybe there will be another pandemic. But at least you know no Mexicans have touched your food.",1
2025-04-27T13:30:17.854997,https://bsky.app/profile/democratsofa.bsky.social/post/3lnsibvqids2r,democratsofa.bsky.social,,,"vax, anti-vax","Erin Ryan and Julia Claire, dive deep into Bobby Brainworm's skeleton-filled closet. From his freaky obsession with animal carcasses, to pouring gasoline on the anti-vax movement, to his current tomfoolery as Deranged Donald's HHS Secretary, this might be our most nauseating guy yet.",0
2025-04-27T13:30:28.013918,https://bsky.app/profile/ankarahansen.bsky.social/post/3lnsf7cq3wc2v,ankarahansen.bsky.social,,,moderna,El Chelsea tiene 45' para evitar que este baño se convierta en la mayor humillación de la Champions moderna.,0
2025-04-27T13:30:28.000063,https://bsky.app/profile/luisenriqueo.bsky.social/post/3lnsq7ri4e22e,luisenriqueo.bsky.social,,,moderna,"- Las pérdidas de MLRS HIMARS (1 cada 18 días) son raras para la guerra moderna, dada su movilidad y defensa.💥Los combates fueron de alta intensidad con pérdidas de equipos críticos, especialmente en categorías clave (MLRS, guerra electrónica, vehículos de ingeniería).",0
2025-04-27T13:30:33.211495,https://bsky.app/profile/iberianpress.bsky.social/post/3lnkquh4hhe2n,iberianpress.bsky.social,,,"astrazeneca, covid",AstraZeneca: Todo lo que Necesitas Saber sobre la Vacuna y sus Efectos #AstraZeneca #VacunaCOVID19 #Salud,0
2025-04-27T13:30:45.986098,https://bsky.app/profile/angelintheriver.bsky.social/post/3lnspyfzhxc2k,angelintheriver.bsky.social,,,"covid, covid-19, coronavirus, pandemic","The first Covid virus (coronavirus) was identified in the late 1920s. Since then, any coronavirus that showed a significant mutation was given a designation (the recent pandemic was Covid-19, the 19th such significant variant of the virus). It likely existed long before it was identified.",0
2025-04-27T13:30:22.952375,https://bsky.app/profile/wvmosaicmama.bsky.social/post/3lnrzdfbogk2w,wvmosaicmama.bsky.social,,,"vaccination, vax, anti-vax","“At current U.S. childhood vaccination rates, measles could return to spreading regularly at high levels, with an estimated 851,300 cases over the next 25 years, computer models used by the researchers suggest.”The anti-vax movement has caused measles to return.www.reuters.com/business/hea...",0
2025-04-27T13:30:09.921471,https://bsky.app/profile/generationjustice.bsky.social/post/3lnsq56grju27,generationjustice.bsky.social,,,vaccine,"TONIGHTTune in for a special discussion on the recently signed Open Primaries Bill from New Mexico Open Elections’ Executive Director Sila Avcil and Deputy Director Perry Radford.Stay tuned for a Community Calendar, Vaccine Equity segment, and music!TONIGHT 4/27 @7PM on KUNM 89.9FM or KUNM.org",0
2025-04-27T13:30:30.688355,https://bsky.app/profile/trump-epstein-hq.bsky.social/post/3lnsrlvq6tk23,trump-epstein-hq.bsky.social,,,johnson,"EPSTEIN-TRUMP CONNECTION #21KATIE JOHNSON: ""Mr. Trump made a comment that 'I wasn't doing it right.' That I ""needed to take classes.'(from her sworn affidavit about the 2nd time Trump raped her when she was 13 years old. Her words have never been retracted or debunked. CASE 1:16-cv-07673-RA).",1
2025-04-27T13:30:15.184644,https://bsky.app/profile/ducksfortheduckgod.bsky.social/post/3lnn6mvgfgc2a,ducksfortheduckgod.bsky.social,,,"vaxx, vax, anti-vax","One reason that Bill Maher is now sucking up to Trump, beyond Maher generally being a reprobate, is that he is an anti-vaxx lunatic",1
2025-04-27T13:30:30.695150,https://bsky.app/profile/stevebeaconcap.bsky.social/post/3lnsratfkvk26,stevebeaconcap.bsky.social,,,johnson,"In the future, we are going to have to do a better job of screening out power seeking psychopath whackjobs before they can get into government. You know, people like Dumb Orange, Vance, Johnson, Kennedy, Noem, Homan, McMahon, Hegseth, PeeWee, Bongo Bongo, Patel, Bondage, Rubio etc. etc. etc.",0
2025-04-27T13:30:33.233672,https://bsky.app/profile/mlambrecht.bsky.social/post/3lni6lapons2b,mlambrecht.bsky.social,,,astrazeneca,"AstraZeneca rejoins PhRMA, two years after leaving lobby group endpts.com/astrazeneca-...",0
2025-04-27T13:30:09.937178,https://bsky.app/profile/zenorbitx.bsky.social/post/3lnsoi4w2is2e,zenorbitx.bsky.social,,,vaccine,Update for my friends the vaccine went fine little to no reactions but man the shot for my auto immune condition wearing off is kicking my ass. Heating pad and trying to crochet time.,0
2025-04-27T13:30:28.021951,https://bsky.app/profile/olafursson.bsky.social/post/3lns5qkdgcc2j,olafursson.bsky.social,,,moderna,"Volete la Chiesa moderna,aperta che guarda al futuro...",0
2025-04-27T13:30:15.150385,https://bsky.app/profile/maz42.bsky.social/post/3lnp3ntuznc2u,maz42.bsky.social,,,"vaxx, vax, anti-vax",Average Anti-vaxx conspiracy theorists be like.,1
2025-04-27T13:30:28.020846,https://bsky.app/profile/olambrillas.bsky.social/post/3lns66rev3s2n,olambrillas.bsky.social,,,moderna,"Gernika.Exposición internacional de las artes y las técnicas en la vida moderna. París, 1937.",0
2025-04-27T13:30:28.019903,https://bsky.app/profile/andreasperelli.bsky.social/post/3lns6lfaeu227,andreasperelli.bsky.social,,,moderna,"significative e durature della storia moderna. Ha fornito un'analisi completa della società, dell'economia e della storia, e le sue idee hanno profondamente influenzato movimenti politici, rivoluzioni e dibattito intellettuale in tutto il mondo. Al centro del marxismo vi è il concetto di lotta di",0
2025-04-27T13:30:15.160578,https://bsky.app/profile/terse01.bsky.social/post/3lno6xuv4l22t,terse01.bsky.social,,,"vaxx, vax, anti-vax",It’s probably best to block them and move on. Just another anti-vaxx troll account.,0
2025-04-27T13:30:25.498230,https://bsky.app/profile/jettrack.bsky.social/post/3lnqttnp37l27,jettrack.bsky.social,https://globe.adsb.fi/?reg=N6CP,globe.adsb.fi,pfizer,Plane Alert!Pfizer (N6CP)Track it here: https://globe.adsb.fi/?reg=N6CP#adsb #JetTrack,1
2025-04-27T13:30:09.942242,https://bsky.app/profile/folcotook.bsky.social/post/3lnsnltzcc22w,folcotook.bsky.social,,,vaccine,"🙄Explain how about the same time polio vaccine is introduced, incidents of polio dropped off a cliff.",0
2025-04-27T13:30:09.942774,https://bsky.app/profile/brinz7084.bsky.social/post/3lnsnhthufs26,brinz7084.bsky.social,,,vaccine,He can now work with @briantylercohen.bsky.social getting the vaccine message out there & how important the MMR VACCINE is to immediately protect from measles,0
2025-04-27T13:30:09.943740,https://bsky.app/profile/bcvet.bsky.social/post/3lnsn7r24l22z,bcvet.bsky.social,,,"vaccine, who","Same is going on in Canada.Young men are voting conservative in larger than ever numbers in this election.Combine that with the vaccine-averse parents and the people who are STILL pissed off they could not board a plane without a vaccine 3-4 years ago, and tomorrow could be scary  . . . .",0
2025-04-27T13:30:09.944232,https://bsky.app/profile/doritreiss.bsky.social/post/3lnsn7eezok2q,doritreiss.bsky.social,,,"vaccine, vax",Questions and Answers about Rabies and Rabies Vaccines: Some anti-vaccine activists are so extreme that they think you should not get rabies vaccines for yourself and your pets. vaxopedia.org/2025/04/25/q... via @aboutpediatrics.bsky.social,0
2025-04-27T13:30:09.944711,https://bsky.app/profile/kevinault.bsky.social/post/3lnsn5yyi3k23,kevinault.bsky.social,,,"vaccine, covid, cdc",this graph was shown at a recent CDC meeting during the COVID sessions.   There's a tremendous burden of vaccine preventable disease in the first year of life in the USA.,0
2025-04-27T13:30:09.945253,https://bsky.app/profile/theintellectualist.bsky.social/post/3lnsmt7c2oz2u,theintellectualist.bsky.social,,,vaccine,"After losing his 8-year-old daughter to measles, Peter Hildebrand said he had “no regrets” about not vaccinating her and claimed HHS Secretary RFK Jr. told him vaccines can’t be trusted. The death sparked national outrage and renewed scrutiny of Kennedy’s anti-vaccine history.",0
2025-04-27T13:30:09.945884,https://bsky.app/profile/foghornleghorn1357.bsky.social/post/3lnsmqrrj3k23,foghornleghorn1357.bsky.social,,,"vaccine, who","Who Is David Geier, the Man Leading Federal Autism-Vaccine Study? www.medpagetoday.com/neurology/au...",0
2025-04-27T13:30:09.946417,https://bsky.app/profile/jdata-live.bsky.social/post/3lnsmmzohky27,jdata-live.bsky.social,,,vaccine,"🧬💉 ""It's an astonishing thing"": None of the conventional vaccines have undergone randomized placebo-controlled trials in humans. However, such trials have been conducted in sheep, raising important questions about vaccine safety and efficacy. 🤔🔍 Let'…",1
2025-04-27T13:30:09.946919,https://bsky.app/profile/actwithcourage.bsky.social/post/3lnsmh7xetk2c,actwithcourage.bsky.social,,,vaccine,"The USDA has suspended milk quality testing following job slashing by DJT/Musk.Also reduced: food quality testing.Now we can add food poisoning to vaccine cuts, tariff hikes, DOD incompetence, attacks on courts and judges, and masked goons snatching people off our streets. DID YOU VOTE FOR THIS?",0
2025-04-27T13:30:12.567721,https://bsky.app/profile/amyvbenson.bsky.social/post/3lnsqpqyejs2t,amyvbenson.bsky.social,,,"vaccination, covid",📢 Research help wanted! Did you volunteer with Heeley Trust at the COVID vaccination hub at the Matthew’s Practice in #Sheffield in 2021? 💬 Would you like to talk about your experiences to help with my university research?📧 Contact Amy.V.Benson@student.shu.ac.uk to find out more.,0
2025-04-27T13:30:12.568283,https://bsky.app/profile/burnedgoat.bsky.social/post/3lnsqhcwmfk2i,burnedgoat.bsky.social,,,vaccination,I'll be sure to bring my vaccination info,0
2025-04-27T13:30:12.568888,https://bsky.app/profile/maddie-says.bsky.social/post/3lnsqg2nqbx2x,maddie-says.bsky.social,,,"vaccine, vaccination","I disagree.- The Biden Admin mobilized 90,000 vaccination locations, achieving 200 million vaccines within his first 100 days.- Relief through the American Rescue Plan changing the country's economic trajectory.- Infrastructure Law—a once-in-a-generation investment in America's infrastructure.",0
2025-04-27T13:30:12.570190,https://bsky.app/profile/drjoepajak.bsky.social/post/3lnsptfxhns2r,drjoepajak.bsky.social,,,"vaccination, cdc",884 U.S. Cases in 2025 to date 266 (30%) under 5 years338 (38%) 5-19 years261 (30%) 20+ years19 (2%) age unknownVaccination Status97% unvaccinated or unknown1% one MMR dose2% two MMR doses11% of cases hospitalized (94 of 884).3 confirmed deaths from measles.www.cdc.gov/measles/data...,0
2025-04-27T13:30:12.570971,https://bsky.app/profile/gmik69bsky.bsky.social/post/3lnsps3ibjc2g,gmik69bsky.bsky.social,,,vaccination,#Chikungunya à la #Réunion : le gouvernement encourage la #vaccination de ceux qui le peuvent www.liberation.fr/societe/sant...,0
2025-04-27T13:30:12.572140,https://bsky.app/profile/acoratherapy.bsky.social/post/3lnspr562nc2k,acoratherapy.bsky.social,,,vaccination,"If you’re anti immigrant, anti trans and anti vaccination and think “woke” will ruin the world we will just never be friends. That’s all.",0
2025-04-27T13:30:12.573304,https://bsky.app/profile/drjoepajak.bsky.social/post/3lnspnpudv22n,drjoepajak.bsky.social,,,"vaccination, cdc",884 U.S. Cases in 2025 to date 266 (30%) under 5 years338 (38%) 5-19 years261 (30%) 20+ years19 (2%) age unknownVaccination Status97% unvaccinated or unknown1% one MMR dose2% two MMR doses11% of cases hospitalized (94 of 884).3 confirmed deaths from measles.www.cdc.gov/measles/data...,0
2025-04-27T13:30:12.575191,https://bsky.app/profile/aishygpharmd.bsky.social/post/3lnspjbibws2n,aishygpharmd.bsky.social,,,who,"I have never heard of David Wallace-Wells & I don't know what his background is, but he does not seem like someone who has any clue what he's talking about:",0
2025-04-27T13:30:12.576189,https://bsky.app/profile/dshu27.bsky.social/post/3lnsphzzyf22i,dshu27.bsky.social,,,"vaccination, covid, who",No.We absolutely have homeless just like anywhere else.These were truckers who protested because they did NOT agree with the COVID vaccination mandates.They set up camp in downtown Ottawa & took over for almost 2 months. It was a MESS. Dirty. Harassing. Loud. The organizer was sentenced to 12 months,0
2025-04-27T13:30:12.577139,https://bsky.app/profile/hilarywollis.bsky.social/post/3lnspbfgx4k2b,hilarywollis.bsky.social,,,"vaccination, vax, anti-vax","We have a guaranteed way to stop the transmission of measles in #Ontario and #Canada. Vaccination. It’s safe, 98% effective, and proven over decades.Remember: measles WAS eradicated - gone. Kaput. - until the rhetoric of organized anti-vax campaigns grabbed ahold of families.",0
2025-04-27T13:30:12.579073,https://bsky.app/profile/infomatisk.bsky.social/post/3lnsor65bik2k,infomatisk.bsky.social,,,vaccination,"""Under a 50% decline in childhood vaccination in the US, the simulation model predicted 51.2 million measles cases over a 25-year period, 9.9 million rubella cases, 4.3 million poliomyelitis cases,197 diphtheria cases, 10.3 million hospitalizations, and 159k deaths""jamanetwork.com/journals/jam...",0
2025-04-27T13:30:12.580716,https://bsky.app/profile/oceanextremes.bsky.social/post/3lnsoiy7nlc2q,oceanextremes.bsky.social,,,"vaccine, vaccination, vax, novavax, covid",I have LC and my only option for COVID vaccination is the Novavax vaccine. What RFK Jr is doing is infuriating. It stems from ignorance and arrogance. He needs to go - he’s already done damage that will take a decade or more to recover from.,0
2025-04-27T13:30:12.581907,https://bsky.app/profile/neophilosopher.bsky.social/post/3lnsoilbybk2s,neophilosopher.bsky.social,,,"vaccination, vaxx, vax, anti-vax","Why argue against, say, anti-vaxxers? Well, anti-vax delusions will reduce vaccination rates and cause unnecessary deaths and suffering. That's consequentialist thinking - it's enough to speak out against such bad ideas...",0
2025-04-27T13:30:12.584964,https://bsky.app/profile/liberation.fr/post/3lnsogf5tfm2w,liberation.fr,,,vaccination,Chikungunya à la Réunion : le gouvernement encourage la vaccination de ceux qui le peuvent,0
2025-04-27T13:30:12.585563,https://bsky.app/profile/paulcallahanmv.bsky.social/post/3lnsnscl2yc2k,paulcallahanmv.bsky.social,,,vaccination,"Somebody please tell RFK Jr. (I know he won't listen but try?)While concerns such as behavioral effects from synthetic dyes warrant attention, the harms caused by reduced vaccination rates in recent years are far greater and more clearly demonstrated.",0
2025-04-27T13:30:12.586680,https://bsky.app/profile/sharonsasaki.bsky.social/post/3lnsmsruors2k,sharonsasaki.bsky.social,,,"vaccination, pandemic",He put country ahead of his own ambitions in a selfless act. Trudeau has been much maligned but I credit him with getting Canada through the world’s worst pandemic since 1918. He saved Canadians with his masking & vaccination policies & saved many businesses with CERB#VoteCarney#Carney4PM#cdnpoli,0
2025-04-27T13:30:12.587312,https://bsky.app/profile/larevuedupraticien.bsky.social/post/3lnsmoyhiu723,larevuedupraticien.bsky.social,https://ecs.page.link/Q7uZd,ecs.page.link,vaccination,"#SemaineEuropéennedelaVaccinationLa #vaccination est un outil remarquable de prévention des infections. Les praticiens doivent se tenir informés des ajustements du calendrier vaccinal, d’autant plus face à la résurgence de plusieurs épidémies... Sélection d’articles👉https://ecs.page.link/Q7uZd",0
2025-04-27T13:30:12.588821,https://bsky.app/profile/sudouest.fr/post/3lnsmjoxwu223,sudouest.fr,https://l.sudouest.fr/vPo,l.sudouest.fr,vaccination,Chikungunya à La Réunion : le gouvernement encourage la vaccination de ceux qui le peuvent🔗https://l.sudouest.fr/vPo,0
2025-04-27T13:30:12.590892,https://bsky.app/profile/aellalabrys.bsky.social/post/3lnsmarve2c2e,aellalabrys.bsky.social,,,vaccination,"""Findings  At current state-level vaccination rates, measles may become endemic again""jamanetwork.com/journals/jam...",0
2025-04-27T13:30:12.591957,https://bsky.app/profile/venneh.bsky.social/post/3lnslpb6yrk2b,venneh.bsky.social,,,"vaccination, immunity, who","This is not a 1:1 fix, but it will help us stretch out herd immunity a little while longer. Especially consider this if you have young kids in your life who aren’t able to start vaccination yet, or immunocompromised folks.",0
2025-04-27T13:30:12.592734,https://bsky.app/profile/monassurancefacile.bsky.social/post/3lnsljfy6jg2l,monassurancefacile.bsky.social,,,vaccination,"À La Réunion, la vaccination contre le chikungunya fait l'objet d'un nouvel appel aux 18-65 ans présentant des comorbidités. Le gouvernement répond à une épidémie qui cause déjà neuf morts. Rendez-vous pour en savoir plus !",0
2025-04-27T13:30:12.594013,https://bsky.app/profile/dnadoc12.bsky.social/post/3lnskfwnufs2o,dnadoc12.bsky.social,,,"vaccination, who","She is extraordinarily naive. And vaccination policy was a provincial jurisdiction.  If this was filmed in Alberta, then that was a conservative government who implemented vaccination policy. The very people she thinks will protect her rights and freedoms.",0
2025-04-27T13:30:12.595714,https://bsky.app/profile/phatznewsroom.bsky.social/post/3lnskbdv3js2e,phatznewsroom.bsky.social,,,"vaccine, vaccination, covid, pandemic, cdc, who, health",US may have millions more measles cases over next 25 years if childhood vaccination rates continue to decline#Europe #China #Infections #Britain #CDC #WHO #COVID19 #VirusCrisis #USA #Pandemic #DrAnthonyFauci #Testing #Mandates #Masks #Deaths #Vaccine #Variants #Measleswww.msn.com/en-us/health...,1
2025-04-27T13:30:12.597401,https://bsky.app/profile/mikekenzie.bsky.social/post/3lnsjqid3ss2n,mikekenzie.bsky.social,,,"vaccination, covid","It is easy to twist numbers, but COVID killed more Americans than guns at its peak. And no matter how well armed you were a gun is no defence to a virus, there are 2 options vaccination, or avoidance.",0
2025-04-27T13:30:12.598577,https://bsky.app/profile/thunen.bsky.social/post/3lnsjlqqbas2v,thunen.bsky.social,,,vaccination,"#theywantyoudead 17Measles cases @ 24 April: 884States: 30Outbreaks: 11 Hospitalizations: 94Deaths: 3FYI, I post these bc: measles is highly contagious & wrecks your immune system, which is not going to be good going forward as RFKjr etc reduce vaccination levels & NIH research disappears 2/2",0
2025-04-27T13:30:12.599528,https://bsky.app/profile/rtlofficiel.bsky.social/post/3lnsjgt4cdq2s,rtlofficiel.bsky.social,,,vaccination,"Chikungunya à la Réunion : la campagne de vaccination a été ""adaptée sans délai"", rassure Manuel Valls sur RTL",0
2025-04-27T13:30:12.600810,https://bsky.app/profile/leparisien.fr/post/3lnsjbzeecs2w,leparisien.fr,https://l.leparisien.fr/mnN8,l.leparisien.fr,vaccination,"Les enfants n’aiment guère les piqûres, et les adultes non plusAlors, du spray nasal aux gouttelettes orales, en passant par les micropatchs, les modes de vaccination non invasifs se multiplient ces dernières années➡️ https://l.leparisien.fr/mnN8",0
2025-04-27T13:30:12.602523,https://bsky.app/profile/madhupai.bsky.social/post/3lnsj2ispdc2f,madhupai.bsky.social,,,vaccination,"All of this is avoidable""more than 850,000 measles cases over the next 25 years if US vaccination rates stay the same... millions of infections are possible if rates drop""www.wired.com/story/scient...",0
2025-04-27T13:30:12.603648,https://bsky.app/profile/efnbrussels.bsky.social/post/3lnshoouj6k2z,efnbrussels.bsky.social,,,"vaccination, who, health","Closing immunisation coverage gaps can be achieved through the invaluable role played by #nurses, who are the closest to patients and citizens, and the backbone of our healthcare systems. #EFN #EIW2025 #Nursesforvaccination #vaccination #coalitionforvaccination #HumanlyPossible",0
2025-04-27T13:30:12.604546,https://bsky.app/profile/oponiak.bsky.social/post/3lnshhg54422i,oponiak.bsky.social,,,vaccination,"All hail the yellow card!(Vaccination record traditionally presented at borders, for those not in the know.)",0
2025-04-27T13:30:12.605622,https://bsky.app/profile/imazpressreunion.bsky.social/post/3lnshh4uez22z,imazpressreunion.bsky.social,,,vaccination,Le ministre des Outre-mer a nié toute précipitation dans le lancement de la campagne de vaccination.,0
2025-04-27T13:30:12.607062,https://bsky.app/profile/qdb24.bsky.social/post/3lnshfwugtc2g,qdb24.bsky.social,,,"vaccine, vaccination, immunization","Even at current immunization rates, researchers predict that measles may become endemic again — circulating in the U.S. — within two decades; with small declines in vaccination, this could happen more quickly. However,  small increases in vaccine coverage would prevent this.",0
2025-04-27T13:30:12.607986,https://bsky.app/profile/qdb24.bsky.social/post/3lnshfwueus2g,qdb24.bsky.social,,,"vaccination, medical","The study, which was published in the Journal of the American Medical Association on April 24, used large-scale epidemiological modeling to simulate the spread of infectious diseases in the United States at various childhood vaccination levels.",0
2025-04-27T13:30:12.609812,https://bsky.app/profile/charchar68.bsky.social/post/3lnsgatnb2k2q,charchar68.bsky.social,,,vaccination,"Vaccination requirements from 1968 Requirements are now, triple! Their not try to kill your kids or anything #Vaccinations #america",0
2025-04-27T13:30:12.610585,https://bsky.app/profile/oldmanglas.bsky.social/post/3lnsfmpcq3k24,oldmanglas.bsky.social,,,vaccination,"No, really.It's American to be pro-vaccination!",0
2025-04-27T13:30:12.611471,https://bsky.app/profile/beafreeh.bsky.social/post/3lnsflrkpak2l,beafreeh.bsky.social,,,vaccination,Lower vaccination rates will mean many more deaths from preventable diseases.,0
2025-04-27T13:30:12.612648,https://bsky.app/profile/ljdr48.bsky.social/post/3lnsfldqopk2l,ljdr48.bsky.social,,,"vaccination, health, medical",AB Medical Ass’n warns measles infected patients will increase unless a vaccination program is started. Children are suffering needlessly. But still Danielle and her MAGA-Clowns do nothing to stop the spread of this easily controlled infectious disease. Is Danielle following US-MAGA health policy?,0
2025-04-27T13:30:12.613512,https://bsky.app/profile/silvy777.bsky.social/post/3lnsfg2ucbs2h,silvy777.bsky.social,,,vaccination,"Instead of studying pollutants that act as endocrine disruptors, they create a mushroom cloud of propaganda about innocent trans children. Instead of addressing lead pipes, groundwater contamination, our out-of-control garbage-related pollution, they try to destroy vaccination infrastructure.",1
2025-04-27T13:30:12.614583,https://bsky.app/profile/who.int/post/3lnsf6z4i6c2v,who.int,,,vaccine,Vaccines have saved 154 million lives in the past 50 years. A reminder of what is #HumanlyPossible. Science saves lives.#VaccinesWorkbit.ly/wiw2025,0
2025-04-27T13:30:12.615427,https://bsky.app/profile/unicefusa.org/post/3lnsedmz7n224,unicefusa.org,,,"vaccine, vaccination, immunization, who","It's easy to overlook the seriousness of #polio, #measles and tetanus thanks to the success of routine immunization. But those whose lives have been touched by these diseases know the importance of vaccination. #WorldImmunizationWeek #VaccinesWork",0
2025-04-27T13:30:12.616118,https://bsky.app/profile/mediasfr.skyfleet.blue/post/3lnsdpx2o7k2h,mediasfr.skyfleet.blue,,,vaccination,Chikungunya à La Réunion: Manuel Valls encourage la vaccination de ceux qui le peuvent,0
2025-04-27T13:30:12.617235,https://bsky.app/profile/who.int/post/3lnsdno4gpk2v,who.int,,,vaccine,"#Polio vaccinators are heroes! So we decided to hop on the generative AI trend and show you what a polio vaccinator starter kit looks like. Did you know❓ Polio eradication efforts have directly averted 20 million cases of paralysis. Yes, #VaccinesWork! #EndPolio",0
2025-04-27T13:30:12.618230,https://bsky.app/profile/anitafellows4.bsky.social/post/3lnsdlmj3ys2c,anitafellows4.bsky.social,,,"vaccination, who","Measles Cases In U.S. Hit Nearly 900, With More Than 600 Cases In TexasOf those infected across the U.S., 97% of cases came from those who are unvaccinated or whose vaccination status is unknown.",0
